original_image,npz_path,csv_path,data_type,num_samples,num_leads,status,Col1_MAV,Col1_RMS,Col1_ZC,Col1_SSC,Col1_VAR,Col1_DASDV,Col1_AAC,Col1_Skew,Col1_Kurt,Col2_MAV,Col2_RMS,Col2_ZC,Col2_SSC,Col2_VAR,Col2_DASDV,Col2_AAC,Col2_Skew,Col2_Kurt,Col3_MAV,Col3_RMS,Col3_ZC,Col3_SSC,Col3_VAR,Col3_DASDV,Col3_AAC,Col3_Skew,Col3_Kurt,Col4_MAV,Col4_RMS,Col4_ZC,Col4_SSC,Col4_VAR,Col4_DASDV,Col4_AAC,Col4_Skew,Col4_Kurt,Col5_MAV,Col5_RMS,Col5_ZC,Col5_SSC,Col5_VAR,Col5_DASDV,Col5_AAC,Col5_Skew,Col5_Kurt,Col6_MAV,Col6_RMS,Col6_ZC,Col6_SSC,Col6_VAR,Col6_DASDV,Col6_AAC,Col6_Skew,Col6_Kurt,Col7_MAV,Col7_RMS,Col7_ZC,Col7_SSC,Col7_VAR,Col7_DASDV,Col7_AAC,Col7_Skew,Col7_Kurt,Col8_MAV,Col8_RMS,Col8_ZC,Col8_SSC,Col8_VAR,Col8_DASDV,Col8_AAC,Col8_Skew,Col8_Kurt,Col9_MAV,Col9_RMS,Col9_ZC,Col9_SSC,Col9_VAR,Col9_DASDV,Col9_AAC,Col9_Skew,Col9_Kurt,Col10_MAV,Col10_RMS,Col10_ZC,Col10_SSC,Col10_VAR,Col10_DASDV,Col10_AAC,Col10_Skew,Col10_Kurt,Col11_MAV,Col11_RMS,Col11_ZC,Col11_SSC,Col11_VAR,Col11_DASDV,Col11_AAC,Col11_Skew,Col11_Kurt,Col12_MAV,Col12_RMS,Col12_ZC,Col12_SSC,Col12_VAR,Col12_DASDV,Col12_AAC,Col12_Skew,Col12_Kurt,class
ECG Dataset\History of MI\PMI_(97).png,final_check_output\npz_data\12_leads_data\History of MI\PMI_(97)_12leads.npz,final_check_output\csv_data\12_leads_csv\History of MI\PMI_(97).csv,12_leads,124,12,success,0.49291103017689886,0.747470152254902,8,54,0.5587116285119664,0.5738190417570045,0.25203252032520324,1.5534270561883439,4.232338731580752,0.5475416233090532,0.7381015069401677,16,59,0.5447938345473463,0.5,0.26422764227642276,1.5666340193364798,5.012724206481334,1.5537851196670123,2.4019019342856356,14,49,5.769132901925078,1.6787166023168738,0.7439024390243902,-1.9853816297687104,3.948781568331823,2.9311264308012506,3.72825598502924,13,44,13.899892689906348,2.1984843263788196,1.2113821138211383,-1.1633212920948794,0.21935181597418474,0.661810613943809,0.8594292445750269,15,47,0.738618626430801,0.5160040335129426,0.32113821138211385,-0.015278771858459071,-0.015223289978698151,0.5719302809573367,0.9482838845527183,13,49,0.8992423257023935,0.6214329101267633,0.2764227642276423,1.8580901705125241,3.8362661689992485,3.4502146201873045,4.304833025383307,14,48,18.531587376430803,2.6224096782015587,1.5121951219512195,-1.0724460545511938,0.15678813701648453,1.6601196670135285,2.216451237318103,15,46,4.9126560874089495,1.2297134308249298,0.7154471544715447,-0.8377572948517318,0.11116099212448471,0.562695109261186,1.0038946012642216,15,51,1.0078043704474504,0.5791078083211593,0.3048780487804878,-1.6404149914267898,3.801346106537662,0.6061394380853289,0.926779232102895,15,60,0.8589197450572319,0.6984302957695782,0.34959349593495936,-0.7136432072158988,1.9374869442996854,3.476651925078044,4.388732720950517,14,38,19.260974895941725,2.6982379073903116,1.6016260162601625,-0.998558194605492,-0.006382707881980032,0.7479188345473473,1.110973080800929,15,35,1.2342611862643076,0.8823011303137073,0.4105691056910569,-0.09606712879766152,2.0082300730129763,History of MI
ECG Dataset\History of MI\PMI_(98).png,final_check_output\npz_data\12_leads_data\History of MI\PMI_(98)_12leads.npz,final_check_output\csv_data\12_leads_csv\History of MI\PMI_(98).csv,12_leads,124,12,success,1.0922043010752687,1.6360802280281987,15,37,2.676758512544803,0.8794553623790943,0.42276422764227645,2.1460734722305967,4.241516615194967,1.0275754422476588,1.383622806533495,10,48,1.9144120707596253,0.8337397382993761,0.3902439024390244,1.2452498488006252,2.445337309484625,2.225741415192507,3.5323386166982473,13,52,12.477416103017688,1.6784138854083956,0.7967479674796748,-2.010856741401773,3.7389958248843485,3.024323621227887,4.474089688191473,7,45,20.01747853798126,1.8467726188383498,0.7560975609756098,-1.8738664983330753,2.2927500926761466,2.175338189386056,3.1701652907795967,9,58,10.049947970863684,1.6994738544955086,0.7845528455284553,-1.4830038091469895,2.6035847453450565,1.5336238293444322,2.8222436434763316,15,47,7.965059183142559,1.7437460842978443,0.7154471544715447,2.6806961453704905,7.900938052024594,2.2177419354838723,3.6362830789960694,13,37,13.222554630593132,1.7760832032073968,0.8536585365853658,-2.0398844947934043,4.439777662277475,2.1402185223725274,3.0760473838685205,9,43,9.462067507804369,1.2751534261266766,0.5772357723577236,-1.8857250372707666,2.2695010356234198,2.7625520291363173,4.406154865911245,7,44,19.41420070239334,2.354721946887673,0.983739837398374,-1.9776565894771432,4.170540703432878,2.2474635796045783,3.803364231112466,12,58,14.46557947450572,1.9328146206306431,0.8211382113821138,-2.368622245220018,6.709174839050949,3.323816337148802,5.246528694810833,5,47,27.526063345473467,2.326063005529097,1.056910569105691,-2.1159652231209485,3.962242228867276,0.8222554630593124,1.105361013815705,14,46,1.2218229708636836,0.4897319658486505,0.24390243902439024,-1.1573920499632602,0.8332370134107863,History of MI
ECG Dataset\History of MI\PMI_(99).png,final_check_output\npz_data\12_leads_data\History of MI\PMI_(99)_12leads.npz,final_check_output\csv_data\12_leads_csv\History of MI\PMI_(99).csv,12_leads,124,12,success,0.7167013527575461,1.3401359968728785,16,46,1.795964490114464,1.1953500694850385,0.44308943089430897,3.2373690626620033,11.163641346422784,0.8816960224998736,1.4561345926235134,11,38,2.120327951834845,0.8932122861179701,0.3333333333333333,-0.1921633190107536,4.859372163953049,1.2708116545265342,2.0197709042669185,14,40,4.079474505723206,1.4004935250907582,0.6707317073170732,-1.261246005127699,3.783633126230635,1.0611992715920915,1.9148895945221378,16,32,3.666802159209157,1.6223790620993022,0.6300813008130082,0.6510913681123486,6.286221147951508,0.5009105098855379,0.9319576896381909,13,45,0.8685451352757544,1.0310228562361268,0.4024390243902439,1.2788484480301974,5.120133502619019,0.8943477438274523,1.3242854329978588,12,35,1.753731908050326,0.8393940728051742,0.36585365853658536,2.1726839449139024,5.548137140283572,1.2691207075962536,1.827871993596375,21,46,3.341116024973986,1.5798528283829458,0.8211382113821138,-0.6277365786123689,0.7719173526761698,0.9490764828303864,1.851869116532232,11,45,3.4294192247658697,1.967727425105468,0.524390243902439,4.152068768862817,37.978236532488516,0.7557232049947981,1.1333443002060644,12,50,1.2844693028095737,0.7597603387632995,0.37398373983739835,-1.808249021550381,4.163809471559042,0.5280957336108226,0.7511264520240789,13,36,0.564190946930281,0.5466081666101212,0.22357723577235772,-0.350523085878033,4.299821920288351,1.2384235171696154,1.854290767592946,21,44,3.4383942507804375,1.6509420813879452,0.8333333333333334,-0.7257050712749812,1.323428203770482,1.1097814776274715,2.3548525187398917,12,40,5.54533038501561,2.1719759839364587,0.5894308943089431,4.263279491887061,19.563863425105865,History of MI
ECG Dataset\Normal Person\Normal(1).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(1)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(1).csv,12_leads,124,12,success,0.9858870967741935,1.3906731370791443,16,55,1.9339717741935485,1.2363071157899421,0.5528455284552846,1.855177324529825,3.71116059975674,0.9803590010405818,1.30936056074853,16,48,1.7144250780437043,1.0378996928209023,0.5121951219512195,-0.8152111240223017,0.7601124906877383,0.9250879405510567,1.3927777366554306,15,32,1.939829823723024,1.050498964075745,0.44308943089430897,-1.7195712621860306,5.199714928549513,1.4937565036420406,1.9870483341393672,12,50,3.9483610822060355,1.5288552495196333,0.7804878048780488,0.8965549263720063,0.5180669636501749,0.8911290322580647,1.1077707151464637,18,49,1.2271559573361084,0.8177402931199306,0.45121951219512196,0.6270961539997396,-0.27750958137383597,0.940036420395421,1.4446686498309464,18,56,2.0870675078043694,1.261532169480488,0.508130081300813,2.461682238032253,6.632110384135133,2.072515608740894,2.787112991850964,13,39,7.767998829344433,1.6601498609991838,0.9349593495934959,0.9132825451569259,0.9710410607955966,1.3303850156087416,1.7972837639615489,16,39,3.2302289281997925,1.5913894322896744,0.7073170731707317,1.151410036109176,1.1939486355625064,0.9129487513007278,1.2647670916203446,7,32,1.5996357960457854,0.9178669156238,0.36585365853658536,-2.013606238296101,5.564296058658009,1.0682232049947973,1.3452582254080798,7,52,1.8097196930280959,0.635980773856763,0.35772357723577236,-0.250457425777728,0.580563799705744,1.9856919875130066,2.66616123158356,13,47,7.108415712799169,1.7542051682621744,0.967479674796748,0.8179254183546049,0.9023118434340671,0.98920395421436,1.3136685868541615,14,44,1.7257251560874092,1.1643414692050478,0.491869918699187,1.488501783183697,1.6531073931692895,Normal Person
ECG Dataset\Normal Person\Normal(10).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(10)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(10).csv,12_leads,124,12,success,1.403225806451613,1.8388997850222395,15,40,3.3815524193548385,1.3888346872892707,0.5975609756097561,1.6037499779277613,1.3449172653042067,1.195499479708638,1.7017227834879074,17,60,2.8958604318418315,1.1024731989810657,0.5609756097560976,-0.5532237164060688,1.454676080613269,1.1860234323813923,2.0831101260163996,12,37,4.339347797112061,1.4303565652114445,0.5447154471544715,-2.7572116510260694,7.13160186554753,1.2963059313215388,2.083003789406189,8,39,4.338904786680542,1.2264032944551342,0.6097560975609756,1.1789256655760538,3.0463284723386996,1.23777315296566,1.5289863202572542,17,42,2.3377991675338183,0.8601380112365595,0.5040650406504065,1.0961954616812517,0.09841284116868865,0.7997528616024968,1.0962033025589288,19,55,1.2016616805411027,1.0080972981818899,0.45528455284552843,1.6374539480156238,2.255407751510255,2.458409209157128,4.75156190090995,20,50,22.57734049817898,3.3765992898517947,1.4634146341463414,-1.8988270562953546,6.57438189997098,1.2321800208116542,1.8215276718494329,8,33,3.317963059313215,1.0969284536925483,0.5203252032520326,1.7395124130848314,2.6930013085173607,0.6768535068633649,0.8997813959116723,11,25,0.8096065604287576,0.674993702747455,0.3170731707317073,-0.6460540816084234,1.9096333738741222,0.8048907388137353,1.1347493500368038,16,59,1.2876560874089493,0.7597603387632995,0.3333333333333333,2.2407520720899137,7.483208452126041,1.8867065556711768,3.2861963176738915,13,48,10.799086238293446,2.308080538533637,1.0853658536585367,-0.9433398316273863,3.884822700028125,1.0961238293444344,1.590918719648687,14,43,2.531022372528617,1.0649630704693072,0.43902439024390244,1.9259482233628014,2.725269191562597,Normal Person
ECG Dataset\Normal Person\Normal(100).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(100)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(100).csv,12_leads,124,12,success,1.1110822060353807,1.4404137889699384,18,55,2.074791883454735,1.0437580631108643,0.5121951219512195,0.8904718053795689,0.5959537641295602,0.9833506763787712,1.333159891598182,22,60,1.7773152965660772,0.9836054467095777,0.5203252032520326,-0.49642185026263236,0.9559134003641749,1.012747138397503,1.575865056525708,16,40,2.4833506763787723,1.2925678733888883,0.5203252032520326,-1.302964523994131,5.146356166436416,1.9761966701352773,3.0180441511314866,15,49,9.108590498178977,2.9337190249022096,1.3617886178861789,-0.17192268713411255,2.776988127567794,1.5178199791883458,1.975082158224759,13,54,3.900949531737773,1.4256648712805027,0.7235772357723578,1.3699031712566427,2.5664535537813595,0.6677939646201874,0.8021153582040461,17,53,0.6433890478668054,0.6641211565438234,0.32926829268292684,0.15873199178719644,0.03328660511720649,2.0921566077003138,3.556796761102872,13,55,12.650803199791882,3.142936330963102,1.4471544715447155,-1.6254920413459677,6.0851200910821515,1.8350676378772122,2.535774217964864,15,38,6.430150884495318,2.38132981909627,1.056910569105691,0.7503435469210613,1.353040457810458,0.9189646201873043,1.2779904637321122,11,42,1.6332596253902187,0.9542374472273958,0.44715447154471544,0.7832895731829251,0.8114861621076606,0.9580515088449519,1.3904860599194748,24,66,1.9334514828303853,1.347988564762961,0.6585365853658537,1.986160795032099,3.9252550837070412,2.0783363683662857,3.4208826423614087,13,44,11.702438052809574,3.1298133662116454,1.3902439024390243,-1.4166126928875684,5.4997733213144,1.7114984391259103,2.2612700461563895,17,46,5.11334222164412,1.9175060021529744,0.8821138211382114,1.1733092824392235,1.201550878500436,Normal Person
ECG Dataset\Normal Person\Normal(101).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(101)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(101).csv,12_leads,124,12,success,0.9391259105098853,1.200448667424704,14,39,1.441077003121748,0.7912118933399583,0.43089430894308944,0.5789997917862177,0.451622907505699,0.9451092611862643,1.2881029295549293,17,49,1.6592091571279917,0.9648286422692319,0.4959349593495935,-0.406258005680485,0.9242800023717468,1.0072840790842879,1.4690042427237842,13,54,2.1579734651404783,1.299624711308577,0.6056910569105691,-1.0259749806323355,3.8190886463431086,1.1493236212278874,1.8593213715060186,18,47,3.4570759625390224,1.992873482047256,0.8373983739837398,0.16256471830937314,4.225221626978557,1.0656867845993747,1.379975153978627,21,52,1.9043314255983355,1.030036703111155,0.5528455284552846,0.17058743610809948,-0.5477711944256463,0.6045070239334022,0.7322739895912516,13,45,0.5362251958318882,0.5601369364127626,0.23577235772357724,0.706499785374953,0.2936324923854312,1.9806841831425595,3.588521085113455,16,38,12.87748357830385,3.3832141834920995,1.4471544715447155,-2.2677536628348607,8.863425016669758,1.1389177939646205,1.7380669408704978,18,59,3.0208766909469316,1.8967237478372427,0.7560975609756098,0.3396552857738723,2.6118775440851385,0.6135535900104064,0.7722168986791335,12,54,0.5963189386056191,0.48765241519834646,0.23983739837398374,0.15622283593457809,-0.3331670166920846,0.7702913631633719,1.10929610618476,22,59,1.23053785119667,0.8288497269823398,0.4065040650406504,0.9954471218299055,2.479974211439659,1.8581555671175853,3.4206735084718147,18,58,11.701007251560876,3.5013063764063,1.4227642276422765,-2.038599500672768,8.754357750357853,0.8943808532778353,1.1587323418108155,16,52,1.3426606399583763,1.0121216546949479,0.4796747967479675,1.005894742832145,0.45609064931855325,Normal Person
ECG Dataset\Normal Person\Normal(102).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(102)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(102).csv,12_leads,124,12,success,1.2761446409989587,1.685826288724441,13,50,2.8420102757544226,1.237950049559049,0.5040650406504065,1.5040053517687284,3.220005744503731,1.2077913631633714,1.659934264899584,12,54,2.7553817637877214,1.1125667971177193,0.491869918699187,-1.0705297234138995,2.804915927356215,1.0347294484911551,1.5454838560053983,16,53,2.388520349173315,1.0813772208470722,0.5040650406504065,-1.252358773760404,3.593556251405678,1.393015088449531,2.0638978093727944,15,57,4.2596741675338174,2.1663539486645087,0.8333333333333334,0.8494918867642709,3.853775228884845,1.3198491155046828,1.6757270852701558,13,64,2.8080612643080123,1.0820035616009187,0.4796747967479675,0.5082032228913661,0.8407575418451327,1.1389177939646202,1.4788220556295613,9,46,2.186914672216441,0.9488975203176793,0.3780487804878049,1.1511093299588027,1.1791188938353176,2.0496878251821027,2.610148263876455,11,48,6.812873959417275,1.5817814388610087,0.8414634146341463,0.722120763490462,0.4032337613506636,1.317377731529656,2.0633659850703836,13,54,4.257479188345474,2.1289716590887844,0.8780487804878049,1.8306868983423323,7.238477084308023,1.0803199791883453,1.267611367732468,5,52,1.606838579604578,0.5238227218271837,0.24796747967479674,-0.5097775706092454,-0.20536313442437537,1.3348074921956299,1.5366448240555026,8,58,2.3612773152965656,0.7834673817150156,0.3252032520325203,0.2326538748775085,-1.1684745895911124,1.3752601456815814,2.035339925128493,14,51,4.1426086108220606,1.9687600819202429,0.8414634146341463,-0.09416347495130707,2.9397937797584177,1.203433922996878,1.8148924340980968,17,55,3.2938345473465147,1.7437460842978443,0.7398373983739838,2.157956029686829,7.800896394416382,Normal Person
ECG Dataset\Normal Person\Normal(103).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(103)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(103).csv,12_leads,124,12,success,1.5684183142559827,2.1893684313570696,11,43,4.793334128222916,1.5357086585712931,0.7439024390243902,1.625070199588831,2.8892853177000006,1.2375780437044739,1.8476147896761865,18,52,3.413680411030177,1.3251783128981585,0.6747967479674797,-1.4334903305318236,3.5162206861819048,1.228556563103909,2.157857989591716,19,43,4.6563511032448,2.0274263984190846,0.8170731707317073,-2.4570168177233045,8.279387992646399,1.736992715920917,2.4623597220195808,11,50,6.063215400624353,2.0161945963637797,0.7235772357723578,2.3534242745220846,5.598993799612936,0.9072580645161288,1.146828352697782,17,51,1.3152152705515088,0.6115420998078532,0.3170731707317073,0.2694447888109188,0.13559925049696497,1.3639438085327793,2.015532169715782,13,34,4.062369927159209,1.5571758885776132,0.7276422764227642,2.1066900478655475,4.922967058714791,1.6844432882414142,2.3959621773857487,11,52,5.740634755463058,2.0141773926607582,0.943089430894309,-0.34770554328868575,2.073173793757939,1.7300988553590002,2.5757861261241812,11,49,6.634674167533816,2.184107415685417,0.8008130081300813,2.5353407661069673,6.805072831309786,1.121553069719043,1.5567806354558376,8,43,2.423565946930282,1.1006280542586302,0.4959349593495935,-1.4990823934147437,3.38086161291574,0.6573881373569203,0.8617625110146172,10,58,0.7426346253902184,0.5878166851022119,0.2601626016260163,-0.22209492733139646,1.3284772434644374,1.5442247658688866,2.017934675304958,17,55,4.072060353798126,1.485704234755603,0.6910569105691057,0.22697872792767965,0.09266142660673982,1.2295785639958392,1.7964693955873556,13,50,3.227302289281999,1.6367228808255496,0.5447154471544715,2.709196379678424,12.593083666332932,Normal Person
ECG Dataset\Normal Person\Normal(104).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(104)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(104).csv,12_leads,124,12,success,0.9229968782518219,1.2620581257609202,18,53,1.5927907127991674,1.0573013661495896,0.4878048780487805,1.433426890618922,2.152839843534733,1.0231529656607705,1.5119408521759932,18,55,2.2859651404786687,1.2574978381723485,0.5691056910569106,-1.2764098628719975,3.0169852131737773,1.2201699618452986,2.1990545351702906,12,44,4.835840848653023,1.5244173439325548,0.6260162601626016,-2.7197041018683814,9.15527187395602,2.1601196670135274,2.8215291820355226,11,59,7.9610269250780465,1.7891952135513671,0.7439024390243902,1.3371939070460002,1.6664988561746892,1.2626170655567108,1.9553250486263505,12,55,3.823296045785641,1.6447749246767864,0.6788617886178862,2.3955014864888033,6.188510965253288,0.6505593132154001,0.8360204249206447,10,45,0.6989301508844953,0.7808688094430303,0.3252032520325203,-0.027001468141790257,0.4216117624110276,2.6766063995837674,4.695111752572746,13,41,22.044074369146717,4.351081540158227,1.7439024390243902,-2.248036290561774,8.327529534325873,1.6270811654526556,2.4325547168711994,11,53,5.91732245057232,1.4256648712805027,0.5609756097560976,2.056998032969457,3.530642880551242,0.7704214360041624,1.316339275980974,12,49,1.7327490894901145,1.0978545226237986,0.4024390243902439,2.3239482792637567,7.224456449173152,0.8951612903225806,1.5368352686869615,14,54,2.3618626430801246,1.4120561033558088,0.5650406504065041,2.78518556064473,8.505976744062757,2.2004097294484906,3.1616111125505495,13,51,9.995784827003124,2.5592570695355086,1.2723577235772359,-0.32233098211837435,2.6494901675293674,1.7168964620187304,2.3371066530657885,15,63,5.462067507804369,1.248576425146212,0.524390243902439,1.35954900501665,1.5262886048856634,Normal Person
ECG Dataset\Normal Person\Normal(105).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(105)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(105).csv,12_leads,124,12,success,1.4507023933402707,1.7748349280573212,12,57,3.1500390218522374,0.9616635315782125,0.45934959349593496,0.4014759686658264,0.1632942938055275,1.0859131113423515,1.5869842849592417,17,61,2.518519120707596,1.1816689313909519,0.5975609756097561,-1.498294963833592,3.228331801810697,1.022957856399584,1.7069506176308025,20,51,2.913680411030176,1.2493900951088486,0.5365853658536586,-1.3739999986075697,5.693636926030825,2.4210457856399583,3.202849257502625,12,51,10.258243366285116,2.5554819124537054,1.0934959349593496,1.4633486767805004,1.0580490743130921,2.130853277835588,2.841823805062843,10,42,8.075962539021852,1.7817959333120839,0.8455284552845529,0.8610344097467703,1.0364224641040929,0.595213319458897,0.7556154674511398,10,54,0.5709547346514048,0.4417261042993862,0.22764227642276422,-0.06677932508559631,0.163699705832975,2.0332986472424563,2.703574155705855,13,51,7.309313215400626,1.5315118201582882,0.8292682926829268,0.606975143498372,0.581355559472557,2.1411290322580654,3.1356037578301614,10,42,9.832010926118631,1.8859773511645603,0.8373983739837398,2.0118587209124534,5.471774409521201,2.347034339229969,2.658683351663389,6,50,7.068597164412071,0.946753116400804,0.47560975609756095,0.3073360009675636,-0.7569498219141257,1.2408949011446402,1.777489606948399,17,52,3.1594693028095726,1.4678118219701894,0.6666666666666666,1.7219015786216658,3.78714690287746,2.4331425598335072,3.068511296456774,13,57,9.41576157648283,1.626757960919397,0.975609756097561,1.1568930126254249,0.3706031363668236,3.153225806451613,3.857138856884766,8,43,14.877520161290322,2.0272533382784146,0.8943089430894309,0.4069984608946806,-0.08705341484225881,Normal Person
